DFT_ID,Alloy,Ti,Zr,Hf,V,Nb,Ta,Mo,W,Re
DFT_0673,Zr35V15Nb25Ta5Mo5W15,0,35,0,15,25,5,5,15,0
DFT_0674,Zr35Hf5Nb30Ta5W25,0,35,5,0,30,5,0,25,0
DFT_0675,Zr35Hf10Nb20Ta20Mo15,0,35,10,0,20,20,15,0,0
DFT_0676,Zr35Hf10Nb40Mo5W10,0,35,10,0,40,0,5,10,0
DFT_0677,Zr35Hf10V15Mo30W10,0,35,10,15,0,0,30,10,0
DFT_0678,Zr35Hf15Mo20W30,0,35,15,0,0,0,20,30,0
DFT_0679,Zr35Hf15Ta15Mo15W20,0,35,15,0,0,15,15,20,0
DFT_0680,Zr35Hf15V5Ta35W10,0,35,15,5,0,35,0,10,0
DFT_0681,Zr35Hf15V5Ta45,0,35,15,5,0,45,0,0,0
DFT_0682,Zr35Hf20V25Mo20,0,35,20,25,0,0,20,0,0
DFT_0683,Zr35Hf25Ta10W30,0,35,25,0,0,10,0,30,0
DFT_0684,Zr35Hf25Nb15Ta25,0,35,25,0,15,25,0,0,0
DFT_0685,Zr35Hf40V5Nb5W15,0,35,40,5,5,0,0,15,0
DFT_0686,Zr40Ta25Mo20W15,0,40,0,0,0,25,20,15,0
DFT_0687,Zr40Nb15Ta15W30,0,40,0,0,15,15,0,30,0
DFT_0688,Zr40Nb15Ta15Mo30,0,40,0,0,15,15,30,0,0
DFT_0689,Zr40V5Ta5Mo20W30,0,40,0,5,0,5,20,30,0
DFT_0690,Zr40V5Nb5Ta5Mo15W30,0,40,0,5,5,5,15,30,0
DFT_0691,Zr40V5Nb10Ta15Mo30,0,40,0,5,10,15,30,0,0
DFT_0692,Zr40V5Nb20Mo15W20,0,40,0,5,20,0,15,20,0
DFT_0693,Zr40V10Nb30Mo20,0,40,0,10,30,0,20,0,0
DFT_0694,Zr40V15Ta35W10,0,40,0,15,0,35,0,10,0
DFT_0695,Zr40V20Mo30W10,0,40,0,20,0,0,30,10,0
DFT_0696,Zr40V20Ta25Mo15,0,40,0,20,0,25,15,0,0
DFT_0697,Zr40V20Nb5Ta20Mo15,0,40,0,20,5,20,15,0,0
DFT_0698,Zr40V25Mo5W30,0,40,0,25,0,0,5,30,0
DFT_0699,Zr40V40Mo10W10,0,40,0,40,0,0,10,10,0
DFT_0700,Zr40Hf5V15Ta20W20,0,40,5,15,0,20,0,20,0
DFT_0701,Zr40Hf5V20Nb25W10,0,40,5,20,25,0,0,10,0
DFT_0702,Zr40Hf20Nb15Ta15W10,0,40,20,0,15,15,0,10,0
DFT_0703,Zr40Hf20V15W25,0,40,20,15,0,0,0,25,0
DFT_0704,Zr40Hf20V30W10,0,40,20,30,0,0,0,10,0
DFT_0705,Zr40Hf25Nb5Ta5Mo25,0,40,25,0,5,5,25,0,0
DFT_0706,Zr40Hf25Nb20Mo15,0,40,25,0,20,0,15,0,0
DFT_0707,Zr40Hf25V10Mo10W15,0,40,25,10,0,0,10,15,0
DFT_0708,Zr40Hf25V25Mo5W5,0,40,25,25,0,0,5,5,0
DFT_0709,Zr40Hf30Mo15W15,0,40,30,0,0,0,15,15,0
DFT_0710,Zr40Hf40Ta10Mo10,0,40,40,0,0,10,10,0,0
DFT_0711,Zr40Hf40Nb10Ta5Mo5,0,40,40,0,10,5,5,0,0
DFT_0712,Zr40Hf40V10W10,0,40,40,10,0,0,0,10,0
DFT_0713,Ti5Nb5Ta50Mo10W30,5,0,0,0,5,50,10,30,0
DFT_0714,Ti5Nb30Ta5Mo30W30,5,0,0,0,30,5,30,30,0
DFT_0715,Ti5Nb45Ta15Mo20W15,5,0,0,0,45,15,20,15,0
DFT_0716,Ti5V5Nb5Ta25Mo30W30,5,0,0,5,5,25,30,30,0
DFT_0717,Ti5V5Nb30Ta40Mo10W10,5,0,0,5,30,40,10,10,0
DFT_0718,Ti5V5Nb50Ta10W30,5,0,0,5,50,10,0,30,0
DFT_0719,Ti5V5Nb50Ta10Mo30,5,0,0,5,50,10,30,0,0
DFT_0720,Ti5V20Ta45Mo10W20,5,0,0,20,0,45,10,20,0
DFT_0721,Ti5V20Nb15Ta30W30,5,0,0,20,15,30,0,30,0
DFT_0722,Ti5V40Nb5Ta10Mo30W10,5,0,0,40,5,10,30,10,0
DFT_0723,Ti5V40Nb5Ta40Mo10,5,0,0,40,5,40,10,0,0
DFT_0724,Ti5V40Nb10Mo30W15,5,0,0,40,10,0,30,15,0
DFT_0725,Ti5V40Nb20Ta20W15,5,0,0,40,20,20,0,15,0
DFT_0726,Ti5V40Nb30Mo20W5,5,0,0,40,30,0,20,5,0
DFT_0727,Ti5V40Nb30Ta25,5,0,0,40,30,25,0,0,0
DFT_0728,Ti5V40Nb35Ta10Mo5W5,5,0,0,40,35,10,5,5,0
DFT_0729,Ti5Hf5V20Nb25Ta30Mo15,5,0,5,20,25,30,15,0,0
DFT_0730,Ti5Hf5V40Nb5Ta15W30,5,0,5,40,5,15,0,30,0
DFT_0731,Ti5Hf10V5Nb5Ta45Mo30,5,0,10,5,5,45,30,0,0
DFT_0732,Ti5Hf15V30Nb5Ta30W15,5,0,15,30,5,30,0,15,0
DFT_0733,Ti5Hf25V5Nb35Mo30,5,0,25,5,35,0,30,0,0
DFT_0734,Ti5Hf25V20Nb40Ta10,5,0,25,20,40,10,0,0,0
DFT_0735,Ti5Hf25V40Mo30,5,0,25,40,0,0,30,0,0
DFT_0736,Ti5Hf30Nb50Mo10W5,5,0,30,0,50,0,10,5,0
DFT_0737,Ti5Hf30V5Nb35Mo5W20,5,0,30,5,35,0,5,20,0
DFT_0738,Ti5Hf30V30Ta35,5,0,30,30,0,35,0,0,0
DFT_0739,Ti5Hf40Ta40W15,5,0,40,0,0,40,0,15,0
DFT_0740,Ti5Hf40V15Nb25W15,5,0,40,15,25,0,0,15,0
DFT_0741,Ti5Hf40V20Ta25Mo10,5,0,40,20,0,25,10,0,0
DFT_0742,Ti5Hf40V25Mo15W15,5,0,40,25,0,0,15,15,0
DFT_0743,Ti5Hf40V40Nb5W10,5,0,40,40,5,0,0,10,0
DFT_0744,Ti5Zr5V10Nb45Ta5Mo30,5,5,0,10,45,5,30,0,0
DFT_0745,Ti5Zr5V15Nb25Mo25W25,5,5,0,15,25,0,25,25,0
DFT_0746,Ti5Zr5Hf10Nb50Ta30,5,5,10,0,50,30,0,0,0
DFT_0747,Ti5Zr5Hf10V5Nb50Ta25,5,5,10,5,50,25,0,0,0
DFT_0748,Ti5Zr5Hf20Nb25Ta30W15,5,5,20,0,25,30,0,15,0
DFT_0749,Ti5Zr5Hf20V15Nb40Mo15,5,5,20,15,40,0,15,0,0
DFT_0750,Ti5Zr5Hf25V40Nb25,5,5,25,40,25,0,0,0,0
DFT_0751,Ti5Zr5Hf40Nb10Ta20Mo20,5,5,40,0,10,20,20,0,0
DFT_0752,Ti5Zr5Hf40V10Nb35Ta5,5,5,40,10,35,5,0,0,0
DFT_0753,Ti5Zr5Hf40V15Ta5Mo30,5,5,40,15,0,5,30,0,0
DFT_0754,Ti5Zr5Hf40V35Nb5W10,5,5,40,35,5,0,0,10,0
DFT_0755,Ti5Zr10V5Ta50Mo30,5,10,0,5,0,50,30,0,0
DFT_0756,Ti5Zr10V15Nb50Mo20,5,10,0,15,50,0,20,0,0
DFT_0757,Ti5Zr10V35Nb15Ta35,5,10,0,35,15,35,0,0,0
DFT_0758,Ti5Zr10Hf40Ta45,5,10,40,0,0,45,0,0,0
DFT_0759,Ti5Zr10Hf40Nb5Ta40,5,10,40,0,5,40,0,0,0
DFT_0760,Ti5Zr10Hf40V5Mo20W20,5,10,40,5,0,0,20,20,0
DFT_0761,Ti5Zr15Nb15Ta35W30,5,15,0,0,15,35,0,30,0
DFT_0762,Ti5Zr15Nb30Mo25W25,5,15,0,0,30,0,25,25,0
DFT_0763,Ti5Zr15Nb30Ta30Mo20,5,15,0,0,30,30,20,0,0
DFT_0764,Ti5Zr15Hf5V40Nb5Mo30,5,15,5,40,5,0,30,0,0
DFT_0765,Ti5Zr15Hf5V40Nb35,5,15,5,40,35,0,0,0,0
DFT_0766,Ti5Zr15Hf10V40Ta30,5,15,10,40,0,30,0,0,0
DFT_0767,Ti5Zr15Hf15V20Ta15W30,5,15,15,20,0,15,0,30,0
DFT_0768,Ti5Zr15Hf40Nb15Ta10W15,5,15,40,0,15,10,0,15,0
DFT_0769,Ti5Zr20V5Nb50Mo10W10,5,20,0,5,50,0,10,10,0
DFT_0770,Ti5Zr20Hf5Nb20Ta40Mo10,5,20,5,0,20,40,10,0,0
DFT_0771,Ti5Zr20Hf5V30Nb35Mo5,5,20,5,30,35,0,5,0,0
DFT_0772,Ti5Zr20Hf20V30Mo15W10,5,20,20,30,0,0,15,10,0
DFT_0773,Ti5Zr25V20Nb5Ta45,5,25,0,20,5,45,0,0,0
DFT_0774,Ti5Zr25Hf5V5Nb30Mo30,5,25,5,5,30,0,30,0,0
DFT_0775,Ti5Zr25Hf15Ta25Mo30,5,25,15,0,0,25,30,0,0
DFT_0776,Ti5Zr30Nb20Ta45,5,30,0,0,20,45,0,0,0
DFT_0777,Ti5Zr30Nb35Ta25W5,5,30,0,0,35,25,0,5,0
DFT_0778,Ti5Zr30V25Nb5Ta20Mo15,5,30,0,25,5,20,15,0,0
DFT_0779,Ti5Zr30V40Nb25,5,30,0,40,25,0,0,0,0
DFT_0780,Ti5Zr30Hf15V30Nb20,5,30,15,30,20,0,0,0,0
DFT_0781,Ti5Zr30Hf30Ta30Mo5,5,30,30,0,0,30,5,0,0
DFT_0782,Ti5Zr30Hf30Nb35,5,30,30,0,35,0,0,0,0
DFT_0783,Ti5Zr30Hf40V10Mo15,5,30,40,10,0,0,15,0,0
DFT_0784,Ti5Zr30Hf40V10Ta15,5,30,40,10,0,15,0,0,0
DFT_0785,Ti5Zr35Hf5V30Mo25,5,35,5,30,0,0,25,0,0
DFT_0786,Ti5Zr35Hf10V30Ta20,5,35,10,30,0,20,0,0,0
DFT_0787,Ti5Zr35Hf40Nb5Ta10W5,5,35,40,0,5,10,0,5,0
DFT_0788,Ti5Zr40V5Ta35Mo15,5,40,0,5,0,35,15,0,0
DFT_0789,Ti5Zr40Hf10V5Ta35Mo5,5,40,10,5,0,35,5,0,0
DFT_0790,Ti5Zr40Hf10V35Nb5Mo5,5,40,10,35,5,0,5,0,0
DFT_0791,Ti5Zr40Hf10V40Mo5,5,40,10,40,0,0,5,0,0
DFT_0792,Ti5Zr40Hf20Nb5W30,5,40,20,0,5,0,0,30,0
DFT_0793,Ti5Zr40Hf20Nb25Mo10,5,40,20,0,25,0,10,0,0
DFT_0794,Ti5Zr40Hf25Mo30,5,40,25,0,0,0,30,0,0
DFT_0795,Ti5Zr40Hf25V15Nb15,5,40,25,15,15,0,0,0,0
DFT_0796,Ti10Nb35Ta50W5,10,0,0,0,35,50,0,5,0
DFT_0797,Ti10Nb50Mo10W30,10,0,0,0,50,0,10,30,0
DFT_0798,Ti10Nb50Ta25Mo10W5,10,0,0,0,50,25,10,5,0
DFT_0799,Ti10V5Nb20Ta35Mo30,10,0,0,5,20,35,30,0,0
DFT_0800,Ti10V5Nb35Ta45Mo5,10,0,0,5,35,45,5,0,0
DFT_0801,Ti10V5Nb50Ta5Mo5W25,10,0,0,5,50,5,5,25,0
DFT_0802,Ti10V15Nb35Ta25Mo15,10,0,0,15,35,25,15,0,0
DFT_0803,Ti10V15Nb40Ta35,10,0,0,15,40,35,0,0,0
DFT_0804,Ti10V35Nb25Ta20Mo10,10,0,0,35,25,20,10,0,0
DFT_0805,Ti10V40Nb10Mo10W30,10,0,0,40,10,0,10,30,0
DFT_0806,Ti10Hf5Nb20Ta50W15,10,0,5,0,20,50,0,15,0
DFT_0807,Ti10Hf10Nb50Mo15W15,10,0,10,0,50,0,15,15,0
DFT_0808,Ti10Hf10V40Ta20W20,10,0,10,40,0,20,0,20,0
DFT_0809,Ti10Hf15Ta25Mo20W30,10,0,15,0,0,25,20,30,0
DFT_0810,Ti10Hf20V5Nb5Ta50Mo10,10,0,20,5,5,50,10,0,0
DFT_0811,Ti10Hf20V15Nb20Ta35,10,0,20,15,20,35,0,0,0
DFT_0812,Ti10Hf25Nb20Ta30W15,10,0,25,0,20,30,0,15,0
DFT_0813,Ti10Hf40V10Nb20Ta20,10,0,40,10,20,20,0,0,0
DFT_0814,Ti10Hf40V15Ta10W25,10,0,40,15,0,10,0,25,0
DFT_0815,Ti10Zr5V15Nb50W20,10,5,0,15,50,0,0,20,0
DFT_0816,Ti10Zr5V40Ta15Mo30,10,5,0,40,0,15,30,0,0
DFT_0817,Ti10Zr5V40Nb5Ta25Mo15,10,5,0,40,5,25,15,0,0
DFT_0818,Ti10Zr5Hf15V40Nb5Ta25,10,5,15,40,5,25,0,0,0
DFT_0819,Ti10Zr5Hf40Nb25Mo20,10,5,40,0,25,0,20,0,0
DFT_0820,Ti10Zr5Hf40Nb45,10,5,40,0,45,0,0,0,0
DFT_0821,Ti10Zr5Hf40V5Ta35W5,10,5,40,5,0,35,0,5,0
DFT_0822,Ti10Zr5Hf40V5Nb40,10,5,40,5,40,0,0,0,0
DFT_0823,Ti10Zr10V10Nb20Ta50,10,10,0,10,20,50,0,0,0
DFT_0824,Ti10Zr15V40Nb5W30,10,15,0,40,5,0,0,30,0
DFT_0825,Ti10Zr15Hf20V40W15,10,15,20,40,0,0,0,15,0
DFT_0826,Ti10Zr15Hf40V15Nb20,10,15,40,15,20,0,0,0,0
DFT_0827,Ti10Zr20V25Mo30W15,10,20,0,25,0,0,30,15,0
DFT_0828,Ti10Zr20V35Nb20W15,10,20,0,35,20,0,0,15,0
DFT_0829,Ti10Zr20Hf25Nb25Ta20,10,20,25,0,25,20,0,0,0
DFT_0830,Ti10Zr25Nb35Mo30,10,25,0,0,35,0,30,0,0
DFT_0831,Ti10Zr25Hf35V30,10,25,35,30,0,0,0,0,0
DFT_0832,Ti10Zr40Ta5Mo30W15,10,40,0,0,0,5,30,15,0
DFT_0833,Ti10Zr40Ta35Mo15,10,40,0,0,0,35,15,0,0
DFT_0834,Ti10Zr40V10Nb10W30,10,40,0,10,10,0,0,30,0
DFT_0835,Ti10Zr40V15Nb5Ta30,10,40,0,15,5,30,0,0,0
DFT_0836,Ti10Zr40V30Ta5W15,10,40,0,30,0,5,0,15,0
DFT_0837,Ti10Zr40V30Ta20,10,40,0,30,0,20,0,0,0
DFT_0838,Ti10Zr40Hf5Nb5Ta40,10,40,5,0,5,40,0,0,0
DFT_0839,Ti10Zr40Hf5Nb35Ta5Mo5,10,40,5,0,35,5,5,0,0
DFT_0840,Ti10Zr40Hf5Nb45,10,40,5,0,45,0,0,0,0
DFT_0841,Ti10Zr40Hf5V5Nb40,10,40,5,5,40,0,0,0,0
DFT_0842,Ti15Nb5Ta50Mo15W15,15,0,0,0,5,50,15,15,0
DFT_0843,Ti15Nb20Ta25Mo10W30,15,0,0,0,20,25,10,30,0
DFT_0844,Ti15Nb50Ta10Mo25,15,0,0,0,50,10,25,0,0
DFT_0845,Ti15V5Nb35Mo15W30,15,0,0,5,35,0,15,30,0
DFT_0846,Ti15V10Ta25Mo20W30,15,0,0,10,0,25,20,30,0
DFT_0847,Ti15V20Ta45Mo20,15,0,0,20,0,45,20,0,0
DFT_0848,Ti15V20Nb25Ta10W30,15,0,0,20,25,10,0,30,0
DFT_0849,Ti15V20Nb30Mo20W15,15,0,0,20,30,0,20,15,0
DFT_0850,Ti15V30Ta20Mo15W20,15,0,0,30,0,20,15,20,0
DFT_0851,Ti15V40Nb25Mo20,15,0,0,40,25,0,20,0,0
DFT_0852,Ti15V40Nb40W5,15,0,0,40,40,0,0,5,0
DFT_0853,Ti15Hf5V20Mo30W30,15,0,5,20,0,0,30,30,0
DFT_0854,Ti15Hf10Ta40Mo25W10,15,0,10,0,0,40,25,10,0
DFT_0855,Ti15Hf10Nb35Ta20W20,15,0,10,0,35,20,0,20,0
DFT_0856,Ti15Hf10V20Nb15Ta10Mo30,15,0,10,20,15,10,30,0,0
DFT_0857,Ti15Hf15Nb40Mo30,15,0,15,0,40,0,30,0,0
DFT_0858,Ti15Hf15V15Nb40Mo15,15,0,15,15,40,0,15,0,0
DFT_0859,Ti15Hf15V20Nb20W30,15,0,15,20,20,0,0,30,0
DFT_0860,Ti15Hf15V30Nb10Mo30,15,0,15,30,10,0,30,0,0
DFT_0861,Ti15Hf20Nb50W15,15,0,20,0,50,0,0,15,0
DFT_0862,Ti15Hf20V5Nb45Ta15,15,0,20,5,45,15,0,0,0
DFT_0863,Ti15Hf20V20Mo30W15,15,0,20,20,0,0,30,15,0
DFT_0864,Ti15Hf20V20Nb45,15,0,20,20,45,0,0,0,0
DFT_0865,Ti15Hf20V25Nb25W15,15,0,20,25,25,0,0,15,0
DFT_0866,Ti15Hf20V40Ta10Mo15,15,0,20,40,0,10,15,0,0
DFT_0867,Ti15Hf25Ta15Mo30W15,15,0,25,0,0,15,30,15,0
DFT_0868,Ti15Hf25Nb25Mo20W15,15,0,25,0,25,0,20,15,0
DFT_0869,Ti15Hf25V15Ta15Mo30,15,0,25,15,0,15,30,0,0
DFT_0870,Ti15Hf25V20Ta25W15,15,0,25,20,0,25,0,15,0
DFT_0871,Ti15Hf25V30Nb10Ta20,15,0,25,30,10,20,0,0,0
DFT_0872,Ti15Hf35V20W30,15,0,35,20,0,0,0,30,0
DFT_0873,Ti15Hf35V40Ta10,15,0,35,40,0,10,0,0,0
DFT_0874,Ti15Hf40Mo15W30,15,0,40,0,0,0,15,30,0
DFT_0875,Ti15Zr5Ta50W30,15,5,0,0,0,50,0,30,0
DFT_0876,Ti15Zr5Nb20Ta20Mo30W10,15,5,0,0,20,20,30,10,0
DFT_0877,Ti15Zr5Hf40V25Mo15,15,5,40,25,0,0,15,0,0
DFT_0878,Ti15Zr10Ta45Mo30,15,10,0,0,0,45,30,0,0
DFT_0879,Ti15Zr10V25Ta35W15,15,10,0,25,0,35,0,15,0
DFT_0880,Ti15Zr10Hf25Mo20W30,15,10,25,0,0,0,20,30,0
DFT_0881,Ti15Zr15Ta50Mo5W15,15,15,0,0,0,50,5,15,0
DFT_0882,Ti15Zr15Nb5Ta20Mo15W30,15,15,0,0,5,20,15,30,0
DFT_0883,Ti15Zr15V25Mo15W30,15,15,0,25,0,0,15,30,0
DFT_0884,Ti15Zr20Ta35W30,15,20,0,0,0,35,0,30,0
DFT_0885,Ti15Zr20Nb30Mo20W15,15,20,0,0,30,0,20,15,0
DFT_0886,Ti15Zr20Nb35Ta10W20,15,20,0,0,35,10,0,20,0
DFT_0887,Ti15Zr20V15Ta50,15,20,0,15,0,50,0,0,0
DFT_0888,Ti15Zr20V15Nb50,15,20,0,15,50,0,0,0,0
DFT_0889,Ti15Zr20V25Nb20Ta20,15,20,0,25,20,20,0,0,0
DFT_0890,Ti15Zr20Hf15Nb20Mo30,15,20,15,0,20,0,30,0,0
DFT_0891,Ti15Zr20Hf20V10Nb35,15,20,20,10,35,0,0,0,0
DFT_0892,Ti15Zr20Hf20V15Mo30,15,20,20,15,0,0,30,0,0
DFT_0893,Ti15Zr20Hf40Mo25,15,20,40,0,0,0,25,0,0
DFT_0894,Ti15Zr20Hf40Ta25,15,20,40,0,0,25,0,0,0
DFT_0895,Ti15Zr25Hf10Ta20W30,15,25,10,0,0,20,0,30,0
DFT_0896,Ti15Zr25Hf30Ta15W15,15,25,30,0,0,15,0,15,0
DFT_0897,Ti15Zr25Hf30V15Ta5Mo10,15,25,30,15,0,5,10,0,0
DFT_0898,Ti15Zr30V20Nb30Mo5,15,30,0,20,30,0,5,0,0
DFT_0899,Ti15Zr35Nb5Ta15Mo15W15,15,35,0,0,5,15,15,15,0
DFT_0900,Ti15Zr35V15Mo15W20,15,35,0,15,0,0,15,20,0
DFT_0901,Ti15Zr35Hf15V20Mo15,15,35,15,20,0,0,15,0,0
DFT_0902,Ti15Zr40Ta25W20,15,40,0,0,0,25,0,20,0
DFT_0903,Ti15Zr40Nb10Ta20W15,15,40,0,0,10,20,0,15,0
DFT_0904,Ti15Zr40Nb20Mo15W10,15,40,0,0,20,0,15,10,0
DFT_0905,Ti15Zr40Nb25W20,15,40,0,0,25,0,0,20,0
DFT_0906,Ti15Zr40Hf5V5Nb5Mo30,15,40,5,5,5,0,30,0,0
DFT_0907,Ti15Zr40Hf5V40,15,40,5,40,0,0,0,0,0
DFT_0908,Ti20Ta30Mo20W30,20,0,0,0,0,30,20,30,0
DFT_0909,Ti20Ta50Mo20W10,20,0,0,0,0,50,20,10,0
DFT_0910,Ti20Nb35Mo30W15,20,0,0,0,35,0,30,15,0
DFT_0911,Ti20Nb45Ta20W15,20,0,0,0,45,20,0,15,0
DFT_0912,Ti20V5Nb5Ta40Mo5W25,20,0,0,5,5,40,5,25,0
DFT_0913,Ti20V5Nb30Ta15Mo30,20,0,0,5,30,15,30,0,0
DFT_0914,Ti20V10Ta25Mo30W15,20,0,0,10,0,25,30,15,0
DFT_0915,Ti20V10Nb50Ta5Mo15,20,0,0,10,50,5,15,0,0
DFT_0916,Ti20V15Ta45Mo15W5,20,0,0,15,0,45,15,5,0
DFT_0917,Ti20V20Mo30W30,20,0,0,20,0,0,30,30,0
DFT_0918,Ti20V20Ta50W10,20,0,0,20,0,50,0,10,0
DFT_0919,Ti20V20Nb10Ta20Mo30,20,0,0,20,10,20,30,0,0
DFT_0920,Ti20V20Nb25Ta25W10,20,0,0,20,25,25,0,10,0
DFT_0921,Ti20V20Nb50Mo10,20,0,0,20,50,0,10,0,0
DFT_0922,Ti20V25Ta25W30,20,0,0,25,0,25,0,30,0
DFT_0923,Ti20V25Nb5Ta5Mo15W30,20,0,0,25,5,5,15,30,0
DFT_0924,Ti20V25Nb5Ta35Mo5W10,20,0,0,25,5,35,5,10,0
DFT_0925,Ti20V30Ta20Mo30,20,0,0,30,0,20,30,0,0
DFT_0926,Ti20V40Mo20W20,20,0,0,40,0,0,20,20,0
DFT_0927,Ti20V40Nb5Mo20W15,20,0,0,40,5,0,20,15,0
DFT_0928,Ti20Hf5V25Nb45Ta5,20,0,5,25,45,5,0,0,0
DFT_0929,Ti20Hf10Nb20Ta40Mo10,20,0,10,0,20,40,10,0,0
DFT_0930,Ti20Hf15Nb15Mo20W30,20,0,15,0,15,0,20,30,0
DFT_0931,Ti20Hf15V5Ta30Mo30,20,0,15,5,0,30,30,0,0
DFT_0932,Ti20Hf15V35W30,20,0,15,35,0,0,0,30,0
DFT_0933,Ti20Hf15V40Ta25,20,0,15,40,0,25,0,0,0
DFT_0934,Ti20Hf15V40Nb5W20,20,0,15,40,5,0,0,20,0
DFT_0935,Ti20Hf20Mo30W30,20,0,20,0,0,0,30,30,0
DFT_0936,Ti20Hf20Ta40Mo10W10,20,0,20,0,0,40,10,10,0
DFT_0937,Ti20Hf20Ta45Mo15,20,0,20,0,0,45,15,0,0
DFT_0938,Ti20Hf20Nb25Ta15Mo20,20,0,20,0,25,15,20,0,0
DFT_0939,Ti20Hf25Nb5Ta20W30,20,0,25,0,5,20,0,30,0
DFT_0940,Ti20Hf25Nb25Ta30,20,0,25,0,25,30,0,0,0
DFT_0941,Ti20Hf30Nb20Mo30,20,0,30,0,20,0,30,0,0
DFT_0942,Ti20Hf40Nb5Mo15W20,20,0,40,0,5,0,15,20,0
DFT_0943,Ti20Hf40Nb5Ta20W15,20,0,40,0,5,20,0,15,0
DFT_0944,Ti20Hf40Nb25W15,20,0,40,0,25,0,0,15,0
DFT_0945,Ti20Hf40V15Ta25,20,0,40,15,0,25,0,0,0
DFT_0946,Ti20Hf40V20Nb20,20,0,40,20,20,0,0,0,0
DFT_0947,Ti20Zr5V20Nb45Ta5Mo5,20,5,0,20,45,5,5,0,0
DFT_0948,Ti20Zr5V40Nb25W10,20,5,0,40,25,0,0,10,0
DFT_0949,Ti20Zr5Hf25Nb30W20,20,5,25,0,30,0,0,20,0
DFT_0950,Ti20Zr5Hf35Ta20Mo20,20,5,35,0,0,20,20,0,0
DFT_0951,Ti20Zr10Nb20Ta50,20,10,0,0,20,50,0,0,0
DFT_0952,Ti20Zr10V25Ta15W30,20,10,0,25,0,15,0,30,0
DFT_0953,Ti20Zr10V35Ta20Mo15,20,10,0,35,0,20,15,0,0
DFT_0954,Ti20Zr10V40Mo15W15,20,10,0,40,0,0,15,15,0
DFT_0955,Ti20Zr10Hf10V5Ta35W20,20,10,10,5,0,35,0,20,0
DFT_0956,Ti20Zr10Hf30Mo30W10,20,10,30,0,0,0,30,10,0
DFT_0957,Ti20Zr10Hf30V20W20,20,10,30,20,0,0,0,20,0
DFT_0958,Ti20Zr15Ta25Mo20W20,20,15,0,0,0,25,20,20,0
DFT_0959,Ti20Zr15Nb35W30,20,15,0,0,35,0,0,30,0
DFT_0960,Ti20Zr15Nb40Ta25,20,15,0,0,40,25,0,0,0
DFT_0961,Ti20Zr15Nb50Mo15,20,15,0,0,50,0,15,0,0
DFT_0962,Ti20Zr15V15Nb30Mo20,20,15,0,15,30,0,20,0,0
DFT_0963,Ti20Zr15Hf10Nb45Mo10,20,15,10,0,45,0,10,0,0
DFT_0964,Ti20Zr15Hf10V20Ta35,20,15,10,20,0,35,0,0,0
DFT_0965,Ti20Zr15Hf15Nb5Ta45,20,15,15,0,5,45,0,0,0
DFT_0966,Ti20Zr15Hf15V40Nb10,20,15,15,40,10,0,0,0,0
DFT_0967,Ti20Zr15Hf30Nb5W30,20,15,30,0,5,0,0,30,0
DFT_0968,Ti20Zr15Hf40Nb15W10,20,15,40,0,15,0,0,10,0
DFT_0969,Ti20Zr20Nb15Ta20Mo25,20,20,0,0,15,20,25,0,0
DFT_0970,Ti20Zr20V5Ta40Mo15,20,20,0,5,0,40,15,0,0
DFT_0971,Ti20Zr20V15Ta15Mo30,20,20,0,15,0,15,30,0,0
DFT_0972,Ti20Zr20V15Nb30W15,20,20,0,15,30,0,0,15,0
DFT_0973,Ti20Zr20V30Nb10Mo20,20,20,0,30,10,0,20,0,0
DFT_0974,Ti20Zr20V40W20,20,20,0,40,0,0,0,20,0
DFT_0975,Ti20Zr20Hf5V5Mo30W20,20,20,5,5,0,0,30,20,0
DFT_0976,Ti20Zr20Hf10V20W30,20,20,10,20,0,0,0,30,0
DFT_0977,Ti20Zr20Hf15Ta45,20,20,15,0,0,45,0,0,0
DFT_0978,Ti20Zr20Hf30V20Ta10,20,20,30,20,0,10,0,0,0
DFT_0979,Ti20Zr25Hf15Nb20W20,20,25,15,0,20,0,0,20,0
DFT_0980,Ti20Zr25Hf20Mo15W20,20,25,20,0,0,0,15,20,0
DFT_0981,Ti20Zr25Hf25Nb15Mo15,20,25,25,0,15,0,15,0,0
DFT_0982,Ti20Zr25Hf40W15,20,25,40,0,0,0,0,15,0
DFT_0983,Ti20Zr25Hf40Nb15,20,25,40,0,15,0,0,0,0
DFT_0984,Ti20Zr30Ta20Mo15W15,20,30,0,0,0,20,15,15,0
DFT_0985,Ti20Zr30V20W30,20,30,0,20,0,0,0,30,0
DFT_0986,Ti20Zr30Hf20V15W15,20,30,20,15,0,0,0,15,0
DFT_0987,Ti20Zr35Hf15V10Ta20,20,35,15,10,0,20,0,0,0
DFT_0988,Ti20Zr40Mo20W20,20,40,0,0,0,0,20,20,0
DFT_0989,Ti20Zr40V10Ta30,20,40,0,10,0,30,0,0,0
DFT_0990,Ti20Zr40V15Nb25,20,40,0,15,25,0,0,0,0
DFT_0991,Ti20Zr40V20Nb10Ta10,20,40,0,20,10,10,0,0,0
DFT_0992,Ti20Zr40Hf5Ta20Mo15,20,40,5,0,0,20,15,0,0
DFT_0993,Ti20Zr40Hf5V5Mo30,20,40,5,5,0,0,30,0,0
DFT_0994,Ti20Zr40Hf5V10Nb5W20,20,40,5,10,5,0,0,20,0
